Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,56.299999,57.049999,55.549999,57.000000,54.584393,5440774
2019-01-03,56.500000,57.099998,55.900002,57.000000,54.584393,3871600
2019-01-04,57.000000,57.400002,56.700001,57.299999,54.871677,4808790
2019-01-07,57.799999,58.200001,56.799999,56.950001,54.536510,3184773
2019-01-08,57.950001,57.950001,56.599998,57.000000,54.584393,2940500
2019-01-09,57.950001,57.950001,56.500000,57.000000,54.584393,5070395
2019-01-10,56.950001,57.250000,56.000000,56.650002,54.249229,5334726
2019-01-11,56.849998,57.500000,56.599998,57.099998,54.680153,2298112
2019-01-14,57.200001,57.900002,56.099998,56.799999,54.392868,2485330
2019-01-15,57.200001,57.500000,56.500000,56.799999,54.392868,4514038
2019-01-16,56.200001,59.500000,56.000000,58.400002,55.925064,17963963
2019-01-17,59.200001,59.599998,57.650002,58.049999,55.589893,6715605
2019-01-18,59.000000,59.000000,57.500000,58.200001,55.733540,5278869
2019-01-21,58.500000,58.700001,57.700001,58.000000,55.542011,2146613
2019-01-22,58.500000,58.500000,55.549999,56.349998,53.961937,4257582
2019-01-23,56.599998,57.450001,56.349998,57.299999,54.871677,3381544
2019-01-24,57.599998,57.599998,56.650002,57.450001,55.015324,2689183
2019-01-25,58.000000,58.000000,56.900002,57.849998,55.398369,2676819
2019-01-28,58.200001,59.700001,58.000000,58.950001,56.451752,4858065
2019-01-29,58.950001,59.900002,58.750000,59.450001,56.930565,6176320
2019-01-30,60.650002,60.650002,59.099998,60.250000,57.696663,4113579
2019-01-31,61.799999,61.799999,60.099998,61.599998,58.989449,4522126
2019-02-01,62.200001,62.450001,60.650002,62.450001,59.803425,3826422
2019-02-04,62.700001,62.700001,61.599998,61.849998,59.228855,1877549
2019-02-08,61.799999,62.650002,61.099998,62.450001,59.803425,3149820
2019-02-11,62.799999,63.250000,61.400002,63.099998,60.425880,2513930
2019-02-12,63.750000,63.750000,62.450001,63.250000,60.569523,3140729
2019-02-13,63.250000,64.300003,63.000000,63.450001,60.761051,3974409
2019-02-14,64.150002,64.400002,63.000000,63.799999,61.096214,3601233
2019-02-15,64.550003,64.550003,62.900002,63.299999,60.617401,6096527
