Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,54.799999,54.799999,53.349998,53.500000,50.817883,2168313
2019-01-03,53.799999,54.000000,53.349998,53.750000,51.055347,2377745
2019-01-04,53.900002,54.849998,53.500000,54.849998,52.100204,2427424
2019-01-07,55.000000,55.000000,54.400002,54.849998,52.100204,1683216
2019-01-08,54.450001,55.200001,54.250000,55.000000,52.242683,1895686
2019-01-09,55.450001,55.549999,54.750000,55.549999,52.765106,3703358
2019-01-10,54.099998,54.950001,54.099998,54.400002,51.672764,49797528
2019-01-11,54.400002,54.900002,54.099998,54.650002,51.910229,4682001
2019-01-14,54.250000,54.450001,53.849998,54.099998,51.387802,3673384
2019-01-15,54.200001,54.650002,54.049999,54.250000,51.530285,4014003
2019-01-16,54.200001,54.599998,54.049999,54.450001,51.720257,2701677
2019-01-17,54.450001,54.450001,54.049999,54.099998,51.387802,2847112
2019-01-18,54.500000,54.599998,54.200001,54.299999,51.577774,2573122
2019-01-21,54.299999,54.349998,53.849998,54.250000,51.530285,1634067
2019-01-22,54.299999,54.349998,53.549999,53.799999,51.102840,3635853
2019-01-23,54.000000,54.099998,53.549999,53.799999,51.102840,3829364
2019-01-24,53.900002,54.000000,53.650002,53.650002,50.960361,4866768
2019-01-25,53.549999,53.799999,53.450001,53.650002,50.960361,6522322
2019-01-28,53.900002,53.900002,53.250000,53.500000,50.817883,4255400
2019-01-29,53.299999,53.500000,52.849998,52.950001,50.295456,6950187
2019-01-30,53.250000,53.250000,52.650002,52.799999,50.152973,7657930
2019-01-31,53.200001,53.200001,52.700001,52.750000,50.105480,6846343
2019-02-01,53.000000,53.000000,52.450001,52.500000,49.868015,6024598
2019-02-04,52.450001,52.549999,52.299999,52.349998,49.725536,3168581
2019-02-08,52.200001,52.500000,51.849998,52.450001,49.820522,15300727
2019-02-11,52.700001,53.299999,52.599998,52.950001,50.295456,5935627
2019-02-12,52.900002,53.400002,52.900002,53.349998,50.675400,5572105
2019-02-13,53.450001,53.549999,53.250000,53.349998,50.675400,3583094
2019-02-14,53.000000,53.549999,53.000000,53.349998,50.675400,3698279
2019-02-15,53.349998,53.500000,52.799999,53.049999,50.390442,4638835
2019-02-18,53.349998,53.400002,53.099998,53.200001,50.532925,2302637
2019-02-19,53.450001,53.500000,53.099998,53.200001,50.532925,3534167
2019-02-20,53.000000,53.500000,53.000000,53.200001,50.532925,3251109
2019-02-21,53.049999,53.500000,53.000000,53.200001,50.532925,5134650
2019-02-22,53.450001,53.900002,53.049999,53.900002,51.197830,4588170
2019-02-25,53.900002,54.099998,53.400002,53.650002,50.960361,4149938
2019-02-26,54.000000,54.299999,53.450001,54.250000,51.530285,4213044
2019-02-27,54.549999,54.599998,54.150002,54.450001,51.720257,3456096
2019-02-28,54.099998,54.599998,54.099998,54.500000,51.767750,19180121
2019-03-01,54.049999,54.299999,54.000000,54.250000,51.530285,3497925
2019-03-04,54.250000,54.500000,54.000000,54.200001,51.482792,3104483
2019-03-05,54.000000,54.250000,53.900002,54.150002,51.435299,2811974
2019-03-06,54.150002,54.250000,53.950001,54.049999,51.340309,2315197
2019-03-07,54.200001,54.450001,54.049999,54.200001,51.482792,3285504
2019-03-08,54.099998,54.200001,53.950001,54.000000,51.292816,4073001
2019-03-11,54.150002,54.549999,54.000000,54.549999,51.815243,3133594
2019-03-12,54.900002,54.900002,54.549999,54.900002,52.147697,3126919
2019-03-13,54.700001,54.900002,54.299999,54.650002,51.910229,8481520
2019-03-14,54.599998,54.799999,54.400002,54.750000,52.005215,2397784
2019-03-15,54.500000,55.099998,54.450001,55.099998,52.337669,11804367
2019-03-18,55.200001,55.500000,54.599998,55.150002,52.385166,5289613
2019-03-19,55.150002,55.299999,54.400002,54.650002,51.910229,4994741
2019-03-20,54.700001,54.750000,54.200001,54.450001,51.720257,3901775
2019-03-21,54.000000,54.200001,53.349998,53.650002,50.960361,12112345
2019-03-22,54.000000,54.099998,53.599998,53.900002,51.197830,3303407
2019-03-25,53.799999,53.900002,53.650002,53.750000,51.055347,4214145
2019-03-26,54.200001,54.200001,53.700001,53.900002,51.197830,3950520
2019-03-27,53.750000,54.150002,53.650002,53.750000,51.055347,4525684
2019-03-28,53.599998,54.200001,53.599998,53.950001,51.245323,2372273
2019-03-29,53.950001,54.500000,53.950001,54.450001,51.720257,5259738
2019-04-01,54.750000,54.799999,54.250000,54.599998,51.862732,5502394
2019-04-02,54.599998,54.650002,54.099998,54.299999,51.577774,6104563
2019-04-03,54.000000,54.500000,54.000000,54.500000,51.767750,2644169
2019-04-04,54.500000,54.650002,54.299999,54.400002,51.672764,4082318
2019-04-08,54.599998,54.650002,54.150002,54.400002,51.672764,4879173
2019-04-09,54.750000,54.750000,54.000000,54.299999,51.577774,3588507
2019-04-10,54.049999,54.400002,54.049999,54.200001,51.482792,2974581
2019-04-11,54.400002,54.400002,54.049999,54.200001,51.482792,3290762
2019-04-12,54.099998,54.299999,54.099998,54.250000,51.530285,2592401
2019-04-15,54.500000,54.500000,54.099998,54.200001,51.482792,2590945
2019-04-16,54.049999,54.250000,54.049999,54.250000,51.530285,3000333
2019-04-17,54.250000,54.450001,54.049999,54.250000,51.530285,2467065
2019-04-18,54.250000,54.650002,54.200001,54.500000,51.767750,2733776
2019-04-23,54.349998,54.700001,54.299999,54.549999,51.815243,2819446
2019-04-24,54.799999,54.799999,54.400002,54.599998,51.862732,2257796
2019-04-25,54.500000,54.950001,54.450001,54.750000,52.005215,1883377
2019-04-26,54.500000,54.950001,54.500000,54.950001,52.195190,3024398
2019-04-29,55.000000,55.000000,54.799999,55.000000,52.242683,1573452
2019-04-30,54.799999,54.950001,54.650002,54.700001,51.957722,2709670
2019-05-02,54.500000,55.000000,54.500000,54.900002,52.147697,1468910
2019-05-03,55.049999,55.150002,54.849998,55.099998,52.337669,2304616
2019-05-06,54.900002,55.049999,54.549999,54.700001,51.957722,5151828
2019-05-07,54.900002,55.299999,54.900002,55.200001,52.432655,2634173
2019-05-08,55.000000,55.299999,54.900002,55.049999,52.290176,3874739
