Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,46.750000,46.950001,45.650002,45.900002,44.029251,2349953
2019-01-03,46.000000,46.049999,45.500000,45.799999,43.933327,2238205
2019-01-04,45.650002,46.000000,45.349998,45.950001,44.077209,3315123
2019-01-07,46.500000,47.299999,46.000000,47.000000,45.084415,3126472
2019-01-08,46.750000,47.349998,46.500000,47.150002,45.228306,3831645
2019-01-09,47.500000,48.299999,47.299999,48.150002,46.187546,3231763
2019-01-10,47.849998,48.200001,47.349998,48.000000,46.043659,4644435
2019-01-11,48.299999,48.599998,47.700001,48.500000,46.523281,2191469
2019-01-14,48.650002,48.799999,48.299999,48.799999,46.811050,2115538
2019-01-15,48.900002,49.150002,48.599998,48.849998,46.859013,2512202
2019-01-16,48.849998,48.950001,48.150002,48.549999,46.571239,3428330
2019-01-17,48.750000,48.900002,48.349998,48.650002,46.667168,3877781
2019-01-18,49.349998,50.150002,48.950001,49.900002,47.866219,3281036
2019-01-21,49.900002,51.099998,49.700001,50.700001,48.633617,1852883
2019-01-22,50.750000,51.799999,50.400002,51.500000,49.401009,4447652
2019-01-23,51.450001,52.400002,51.450001,52.200001,50.072479,4224068
2019-01-24,52.250000,52.299999,51.200001,52.150002,50.024517,1929309
2019-01-25,52.500000,53.450001,52.049999,52.950001,50.791908,1894808
2019-01-28,53.200001,53.200001,51.500000,51.849998,49.736744,2074278
2019-01-29,52.000000,52.849998,51.549999,52.200001,50.072479,2364102
2019-01-30,52.799999,52.799999,51.849998,52.450001,50.312290,2478635
2019-01-31,52.500000,53.650002,52.400002,53.500000,51.319492,3072165
2019-02-01,54.549999,54.549999,52.700001,52.750000,50.600060,2280954
2019-02-04,52.549999,53.450001,52.549999,53.450001,51.271534,1285028
2019-02-08,52.900002,54.500000,52.900002,53.849998,51.655228,3277955
2019-02-11,54.500000,54.900002,53.950001,54.849998,52.614471,1744085
2019-02-12,54.599998,55.099998,54.349998,55.000000,52.758358,2563220
2019-02-13,54.750000,55.099998,54.450001,54.950001,52.710396,2327665
2019-02-14,54.500000,55.599998,54.500000,55.549999,53.285942,2572303
2019-02-15,55.599998,55.599998,54.000000,54.299999,52.086891,1877976
2019-02-18,54.450001,55.500000,54.099998,54.799999,52.566509,860880
2019-02-19,55.950001,55.950001,54.349998,54.549999,52.326698,1969429
2019-02-20,55.200001,56.450001,55.049999,55.900002,53.621677,2790403
2019-02-21,55.750000,56.450001,54.950001,56.000000,53.717602,2805961
2019-02-22,56.549999,56.650002,55.599998,56.400002,54.101303,4008973
2019-02-25,56.200001,57.049999,56.049999,57.049999,54.724804,2346254
2019-02-26,57.000000,57.200001,55.000000,56.849998,54.532955,2070788
2019-02-27,57.250000,57.650002,56.549999,57.049999,54.724804,1891702
2019-02-28,56.500000,57.200001,55.150002,55.150002,52.902245,3569933
2019-03-01,54.650002,55.650002,54.400002,54.599998,52.374660,2732532
2019-03-04,54.299999,55.400002,54.000000,55.400002,53.142056,2944334
2019-03-05,54.799999,55.400002,54.099998,54.549999,52.326698,2443149
2019-03-06,54.400002,58.049999,54.400002,58.000000,55.636086,4853963
2019-03-07,58.200001,59.599998,57.200001,57.599998,55.252388,3205551
2019-03-08,56.799999,58.799999,56.750000,58.150002,55.779976,4262798
2019-03-11,58.250000,58.400002,57.799999,58.299999,55.923859,2246096
2019-03-12,58.450001,58.450001,57.450001,58.400002,56.019783,2843478
2019-03-13,57.900002,58.299999,56.900002,57.200001,54.868694,2348124
2019-03-14,57.250000,57.799999,56.700001,57.450001,55.108505,2088900
2019-03-15,57.599998,57.950001,56.900002,57.200001,54.868694,3490827
2019-03-18,57.900002,58.200001,57.250000,58.200001,55.827934,1414042
2019-03-19,58.349998,59.250000,58.200001,59.000000,56.595333,2082035
2019-03-20,59.250000,59.400002,58.500000,58.599998,56.211632,1364819
2019-03-21,58.799999,59.200001,58.000000,58.000000,55.636086,1970441
2019-03-22,59.200001,59.200001,57.599998,58.049999,55.684048,1656674
2019-03-25,57.200001,57.599998,56.700001,57.200001,54.868694,1784558
2019-03-26,58.599998,58.599998,57.150002,57.450001,55.108505,1564860
2019-03-27,57.099998,57.650002,57.000000,57.349998,55.012577,2056075
2019-03-28,57.000000,58.650002,57.000000,58.650002,56.259598,1251315
2019-03-29,59.000000,59.250000,57.950001,58.450001,56.067749,2727212
2019-04-01,59.099998,59.599998,58.599998,59.599998,57.170876,2554755
2019-04-02,58.049999,59.150002,58.049999,58.549999,57.170876,1858815
2019-04-03,58.250000,59.400002,57.400002,59.400002,58.000858,2768864
2019-04-04,59.400002,59.549999,58.250000,59.099998,57.707920,3755629
2019-04-08,58.950001,59.250000,58.000000,58.849998,57.463810,4157286
2019-04-09,58.549999,59.000000,58.150002,59.000000,57.610279,2725029
2019-04-10,59.200001,59.200001,58.549999,58.849998,57.463810,1916585
2019-04-11,58.799999,58.900002,57.200001,57.849998,56.487362,2310914
2019-04-12,58.000000,58.099998,56.200001,57.400002,56.047966,3373836
2019-04-15,57.599998,58.500000,56.950001,58.200001,56.829121,2954914
2019-04-16,57.849998,58.349998,57.150002,58.200001,56.829121,1392656
2019-04-17,58.349998,58.349998,57.400002,57.700001,56.340900,2199833
2019-04-18,57.650002,58.299999,57.500000,58.299999,56.926765,871968
2019-04-23,57.750000,58.900002,57.250000,58.349998,56.975586,1976811
2019-04-24,57.900002,59.700001,57.900002,59.700001,58.293789,2829783
