Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,45.599998,45.599998,42.599998,43.400002,41.882797,5552489
2019-01-03,42.500000,43.000000,40.200001,41.049999,39.614944,8013100
2019-01-04,40.400002,40.750000,39.400002,40.750000,39.325432,7220230
2019-01-07,42.000000,42.400002,40.549999,40.700001,39.277180,4955587
2019-01-08,41.400002,42.299999,40.299999,42.150002,40.676495,5485749
2019-01-09,43.200001,45.849998,42.250000,44.849998,43.282101,12723001
2019-01-10,43.500000,45.799999,43.400002,44.000000,42.461819,8735628
2019-01-11,45.099998,46.599998,44.599998,46.200001,44.584911,7623464
2019-01-14,46.200001,46.400002,44.650002,45.650002,44.054138,5715132
2019-01-15,45.650002,49.000000,45.650002,48.000000,46.321983,10525955
2019-01-16,47.950001,47.950001,46.200001,46.349998,44.729664,6967362
2019-01-17,47.000000,47.650002,45.400002,45.700001,44.102390,7130466
2019-01-18,46.000000,48.400002,46.000000,48.200001,46.514992,8408563
2019-01-21,48.799999,49.549999,47.299999,48.000000,46.321983,5790608
2019-01-22,48.150002,48.150002,45.099998,45.549999,43.957630,5843133
2019-01-23,45.000000,46.799999,44.799999,45.099998,43.523361,5456513
2019-01-24,45.000000,46.849998,44.799999,46.849998,45.212185,4255644
2019-01-25,48.349998,48.750000,47.250000,48.400002,46.708000,7256526
2019-01-28,49.650002,50.099998,47.299999,47.750000,46.080723,5727409
2019-01-29,47.200001,48.900002,46.599998,48.900002,47.190521,5053593
2019-01-30,50.500000,50.700001,47.049999,47.900002,46.225483,7118864
2019-01-31,49.200001,49.400002,47.549999,48.500000,46.804504,5620966
2019-02-01,48.950001,49.049999,47.500000,47.750000,46.080723,3947095
2019-02-04,48.000000,48.299999,46.799999,47.000000,45.356941,3599607
2019-02-08,46.049999,48.650002,46.049999,48.400002,46.708000,5616663
2019-02-11,48.099998,51.549999,48.000000,50.849998,49.072350,15657032
2019-02-12,51.000000,51.000000,49.599998,50.250000,48.493324,7897982
2019-02-13,50.900002,56.500000,50.500000,56.200001,54.235321,25477692
2019-02-14,55.700001,56.150002,53.200001,54.599998,52.691254,13324325
2019-02-15,54.000000,54.000000,51.299999,51.700001,49.892635,9640522
2019-02-18,52.500000,53.750000,51.900002,52.700001,50.857677,7520705
2019-02-19,53.099998,53.200001,50.500000,50.799999,49.024097,7732828
2019-02-20,51.500000,52.349998,50.750000,51.849998,50.037392,7391708
2019-02-21,51.549999,54.849998,51.450001,53.250000,51.388451,9770786
2019-02-22,53.500000,59.650002,53.049999,59.599998,57.516460,22323911
2019-02-25,63.000000,63.950001,58.400002,58.750000,56.696178,22825914
2019-02-26,53.000000,53.700001,50.299999,50.500000,48.734585,39913328
2019-02-27,50.000000,50.299999,46.549999,48.000000,46.321983,25550151
2019-02-28,47.700001,48.950001,46.200001,46.650002,45.019180,15918335
2019-03-01,47.000000,47.549999,45.549999,47.099998,45.453442,12245527
2019-03-04,47.500000,50.299999,46.500000,49.049999,47.335278,15467740
2019-03-05,48.750000,50.150002,48.049999,49.500000,47.769543,7697092
2019-03-06,49.799999,52.150002,49.200001,51.400002,49.603123,14620154
2019-03-07,51.900002,51.950001,49.000000,49.400002,47.673042,9610776
2019-03-08,49.400002,49.500000,47.250000,47.599998,45.935966,11514855
2019-03-11,47.299999,48.000000,46.700001,47.250000,45.598202,9773344
2019-03-12,48.549999,48.900002,47.650002,47.950001,46.273731,8055454
2019-03-13,47.549999,47.950001,46.200001,46.750000,45.115681,9428222
2019-03-14,47.049999,47.049999,44.799999,45.250000,43.668118,10733608
2019-03-15,45.500000,46.099998,44.799999,45.500000,43.909382,14019699
2019-03-18,46.000000,46.250000,45.500000,45.750000,44.150639,6400270
2019-03-19,45.750000,46.000000,44.599998,45.900002,44.295399,5803872
2019-03-20,45.700001,45.700001,44.599998,45.000000,43.426857,6422695
2019-03-21,44.799999,45.500000,44.700001,44.900002,43.330357,7755042
2019-03-22,45.000000,47.200001,44.099998,46.450001,44.826172,23706003
2019-03-25,45.650002,49.900002,45.650002,48.599998,46.901005,35248318
2019-03-26,49.799999,49.799999,46.700001,47.150002,45.501701,12327724
2019-03-27,46.799999,47.150002,46.049999,46.400002,44.777920,9523604
