Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,3.380000,3.390000,3.300000,3.320000,3.124485,201718634
2019-01-03,3.310000,3.340000,3.300000,3.330000,3.133897,176881167
2019-01-04,3.300000,3.380000,3.300000,3.370000,3.171541,279999561
2019-01-07,3.390000,3.420000,3.360000,3.380000,3.180952,203886068
2019-01-08,3.370000,3.390000,3.350000,3.380000,3.180952,214300659
2019-01-09,3.420000,3.450000,3.400000,3.420000,3.218596,421770446
2019-01-10,3.400000,3.430000,3.380000,3.420000,3.218596,258666449
2019-01-11,3.410000,3.430000,3.390000,3.420000,3.218596,314426971
2019-01-14,3.410000,3.410000,3.360000,3.380000,3.180952,279391823
2019-01-15,3.400000,3.450000,3.390000,3.430000,3.228008,422295840
2019-01-16,3.430000,3.440000,3.390000,3.440000,3.237419,285432596
2019-01-17,3.430000,3.460000,3.420000,3.450000,3.246830,296672736
2019-01-18,3.470000,3.480000,3.450000,3.470000,3.265652,228277811
2019-01-21,3.460000,3.520000,3.460000,3.510000,3.303296,298841404
2019-01-22,3.520000,3.530000,3.460000,3.480000,3.275063,260334532
2019-01-23,3.460000,3.500000,3.460000,3.480000,3.275063,156238720
2019-01-24,3.490000,3.500000,3.470000,3.500000,3.293885,160229927
2019-01-25,3.520000,3.590000,3.510000,3.590000,3.378585,529193136
2019-01-28,3.600000,3.620000,3.580000,3.600000,3.387996,293351978
2019-01-29,3.610000,3.610000,3.550000,3.600000,3.387996,226578771
2019-01-30,3.600000,3.610000,3.560000,3.600000,3.387996,246749087
2019-01-31,3.620000,3.680000,3.600000,3.620000,3.406818,372654237
2019-02-01,3.650000,3.650000,3.590000,3.610000,3.397407,352670226
2019-02-04,3.600000,3.620000,3.590000,3.610000,3.397407,155707378
2019-02-08,3.580000,3.610000,3.550000,3.590000,3.378585,258703971
2019-02-11,3.570000,3.600000,3.560000,3.590000,3.378585,152573513
2019-02-12,3.580000,3.600000,3.570000,3.590000,3.378585,194477882
2019-02-13,3.600000,3.620000,3.590000,3.610000,3.397407,270499697
2019-02-14,3.600000,3.620000,3.590000,3.610000,3.397407,199405374
2019-02-15,3.600000,3.600000,3.520000,3.520000,3.312707,336652873
2019-02-18,3.570000,3.590000,3.560000,3.580000,3.369174,177046687
2019-02-19,3.570000,3.600000,3.560000,3.570000,3.359763,207258513
2019-02-20,3.590000,3.610000,3.580000,3.600000,3.387996,233280141
2019-02-21,3.600000,3.620000,3.580000,3.600000,3.387996,234147758
2019-02-22,3.600000,3.610000,3.570000,3.610000,3.397407,298464550
2019-02-25,3.620000,3.750000,3.620000,3.740000,3.519752,754574642
2019-02-26,3.760000,3.780000,3.690000,3.720000,3.500930,576292348
2019-02-27,3.740000,3.760000,3.660000,3.660000,3.444463,508870517
2019-02-28,3.670000,3.700000,3.630000,3.660000,3.444463,407215565
2019-03-01,3.670000,3.700000,3.650000,3.670000,3.453874,304130266
2019-03-04,3.670000,3.750000,3.670000,3.720000,3.500930,471193997
2019-03-05,3.710000,3.730000,3.680000,3.730000,3.510341,295393449
2019-03-06,3.720000,3.750000,3.710000,3.730000,3.510341,316735753
2019-03-07,3.750000,3.750000,3.700000,3.710000,3.491518,262386582
2019-03-08,3.660000,3.680000,3.600000,3.610000,3.397407,633067293
2019-03-11,3.630000,3.650000,3.610000,3.640000,3.425641,197573557
2019-03-12,3.650000,3.710000,3.650000,3.700000,3.482107,280255211
2019-03-13,3.690000,3.700000,3.640000,3.660000,3.444463,210568050
2019-03-14,3.660000,3.670000,3.630000,3.660000,3.444463,160117221
2019-03-15,3.650000,3.700000,3.650000,3.680000,3.463285,246744190
2019-03-18,3.690000,3.710000,3.670000,3.710000,3.491518,196408273
2019-03-19,3.700000,3.730000,3.690000,3.720000,3.500930,178044846
2019-03-20,3.700000,3.710000,3.680000,3.680000,3.463285,164082198
2019-03-21,3.690000,3.700000,3.650000,3.660000,3.444463,246574786
2019-03-22,3.680000,3.690000,3.630000,3.660000,3.444463,195095191
2019-03-25,3.620000,3.620000,3.580000,3.590000,3.378585,435051702
2019-03-26,3.610000,3.620000,3.560000,3.580000,3.369174,223891896
2019-03-27,3.580000,3.600000,3.560000,3.580000,3.369174,286442799
2019-03-28,3.580000,3.590000,3.560000,3.590000,3.378585,226484123
2019-03-29,3.590000,3.620000,3.560000,3.560000,3.350352,407850272
2019-04-01,3.620000,3.700000,3.620000,3.690000,3.472696,349490020
2019-04-02,3.690000,3.720000,3.680000,3.710000,3.491518,368569357
2019-04-03,3.720000,3.750000,3.710000,3.750000,3.529163,380241032
2019-04-04,3.740000,3.750000,3.720000,3.750000,3.529163,283936920
2019-04-08,3.770000,3.780000,3.750000,3.770000,3.547985,331321841
2019-04-09,3.760000,3.790000,3.750000,3.780000,3.557396,377191073
2019-04-10,3.760000,3.780000,3.750000,3.750000,3.529163,198341954
2019-04-11,3.760000,3.760000,3.700000,3.720000,3.500930,313551546
2019-04-12,3.710000,3.720000,3.680000,3.720000,3.500930,224748533
2019-04-15,3.740000,3.800000,3.710000,3.710000,3.491518,402116920
2019-04-16,3.700000,3.830000,3.700000,3.810000,3.585629,581162870
