Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,14.818200,14.818200,14.545500,14.781800,14.493511,16528081
2019-01-03,14.781800,14.781800,14.581800,14.709100,14.422228,13261109
2019-01-04,14.709100,14.800000,14.636400,14.800000,14.511356,16058816
2019-01-07,14.818200,14.890900,14.745500,14.890900,14.600482,16596152
2019-01-08,14.800000,15.000000,14.800000,14.945400,14.653919,14465976
2019-01-09,15.072700,15.181800,14.927300,15.127300,14.832273,22389656
2019-01-10,15.000000,15.090900,14.927300,15.072700,14.778736,12674277
2019-01-11,15.090900,15.145400,15.018200,15.145400,14.850019,11974482
2019-01-14,15.145400,15.145400,15.000000,15.109100,14.814427,6755489
2019-01-15,15.181800,15.236400,15.109100,15.236400,14.939244,12471962
2019-01-16,15.236400,15.236400,15.109100,15.200000,14.903554,16173609
2019-01-17,15.254500,15.254500,15.145400,15.181800,14.885709,8044266
2019-01-18,15.272700,15.272700,15.145400,15.181800,14.885709,11515158
2019-01-21,15.163600,15.272700,15.127300,15.254500,14.956992,8092141
2019-01-22,15.163600,15.272700,15.163600,15.272700,14.974836,7343169
2019-01-23,15.218200,15.418200,15.218200,15.381800,15.081808,13013485
2019-01-24,15.436400,15.436400,15.363600,15.436400,15.135345,9169515
2019-01-25,15.436400,15.581800,15.418200,15.563600,15.260063,17538337
2019-01-28,15.563600,15.600000,15.472700,15.545500,15.242316,10453506
2019-01-29,15.545500,15.563600,15.454500,15.563600,15.260063,14400041
2019-01-30,15.636400,15.636400,15.472700,15.527300,15.224471,14047156
2019-01-31,15.600000,15.600000,15.418200,15.472700,15.170937,18118580
2019-02-01,15.527300,15.545500,15.454500,15.545500,15.242316,10658016
2019-02-04,15.454500,15.600000,15.454500,15.527300,15.224471,5991027
2019-02-08,15.454500,15.763600,15.454500,15.763600,15.456162,15648590
2019-02-11,15.818200,15.909100,15.800000,15.909100,15.598825,12998775
2019-02-12,15.854600,16.254601,15.854600,16.163601,15.848362,21352272
2019-02-13,16.272699,16.309099,16.163601,16.290899,15.973178,22351192
2019-02-14,16.254601,16.327299,16.054600,16.145500,15.830614,17663275
2019-02-15,16.181801,16.181801,15.927300,15.963600,15.652262,13145473
2019-02-18,16.127300,16.145500,15.963600,16.036400,15.723641,14870105
2019-02-19,16.090900,16.090900,15.963600,15.981800,15.670107,14916741
2019-02-20,16.090900,16.290899,16.036400,16.236401,15.919743,21143158
2019-02-21,16.200001,16.345400,16.181801,16.290899,15.973178,16067877
2019-02-22,16.345400,16.345400,16.236401,16.345400,16.026615,12132530
2019-02-25,16.345400,16.345400,16.090900,16.181801,15.866206,22898645
2019-02-26,16.200001,16.272699,16.018200,16.200001,15.884052,14492055
2019-02-27,16.345400,16.363600,16.290899,16.363600,16.044460,17628449
2019-02-28,16.327299,16.545500,16.290899,16.527300,16.204967,26990434
2019-03-01,16.509100,16.545500,16.436399,16.454500,16.133587,13637928
